transaccion_id,usuario_id,campana_id,canal_origen,tipo_campana,fecha,timestamp,producto,categoria,precio_lista_mxn,descuento_mxn,precio_final_mxn,costo_mxn,margen_mxn,metodo_pago,dispositivo
TX90149,U0004294,GG-SRC-001,Google,Search,2024-11-28,2024-11-28 18:11:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,movil
TX90150,U0004326,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 16:21:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,oxxo,movil
TX90151,U0004362,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 15:27:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX90152,U0004377,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 12:20:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,desktop
TX90153,U0004400,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 12:22:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX90154,U0004412,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 20:59:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90155,U0004413,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 17:44:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX90156,U0004440,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 22:50:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX90157,U0004470,FB-CON-001,Meta,Consideracion,2024-05-29,2024-05-29 17:44:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX90158,U0004519,FB-CVR-002,Meta,Conversion,2024-07-02,2024-07-02 16:41:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,movil
TX90159,U0004531,FB-CVR-002,Meta,Conversion,2024-07-02,2024-07-02 14:16:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX90160,U0004536,FB-CVR-002,Meta,Conversion,2024-07-02,2024-07-02 12:58:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX90161,U0004551,FB-CVR-002,Meta,Conversion,2024-07-02,2024-07-02 13:05:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX90162,U0004569,FB-CVR-002,Meta,Conversion,2024-07-02,2024-07-02 12:07:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90163,U0004594,GG-SRC-002,Google,Search,2024-10-20,2024-10-20 09:59:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX90164,U0004602,GG-SRC-002,Google,Search,2024-10-20,2024-10-20 14:09:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX90165,U0004612,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 10:01:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90166,U0004618,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 08:23:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,oxxo,movil
TX90167,U0004626,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 13:47:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,tarjeta_credito,movil
TX90168,U0004636,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 21:08:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90169,U0004639,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 08:54:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90170,U0004647,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 19:48:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90171,U0004652,GG-SRC-002,Google,Search,2024-06-25,2024-06-25 21:47:00,Membresia Trimestral,Membresia,899.0,269.7,629.3,150,479.3,paypal,movil
TX90172,U0004660,FB-CON-001,Meta,Consideracion,2024-07-18,2024-07-18 11:54:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX90173,U0004663,FB-CON-001,Meta,Consideracion,2024-07-18,2024-07-18 21:15:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,desktop
TX90174,U0004684,FB-CON-001,Meta,Consideracion,2024-07-18,2024-07-18 20:21:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90175,U0004690,FB-CON-001,Meta,Consideracion,2024-07-18,2024-07-18 12:35:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,movil
TX90176,U0004736,FB-CON-001,Meta,Consideracion,2024-07-18,2024-07-18 15:57:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90177,U0004805,FB-AWA-001,Meta,Awareness,2024-05-05,2024-05-05 08:48:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX90178,U0004808,FB-AWA-001,Meta,Awareness,2024-05-05,2024-05-05 20:05:00,Curso Yoga Completo,Curso,1499.0,299.8,1199.2,280,919.2,oxxo,movil
TX90179,U0004812,FB-AWA-001,Meta,Awareness,2024-05-05,2024-05-05 15:09:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,movil
TX90180,U0004885,FB-AWA-001,Meta,Awareness,2024-05-05,2024-05-05 10:03:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX90181,U0004956,FB-CON-001,Meta,Consideracion,2024-02-18,2024-02-18 20:20:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,oxxo,desktop
TX90182,U0004992,FB-CON-001,Meta,Consideracion,2024-02-18,2024-02-18 11:30:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90183,U0005055,FB-CON-001,Meta,Consideracion,2024-02-18,2024-02-18 17:49:00,Membresia Mensual,Membresia,349.0,69.8,279.2,60,219.2,paypal,desktop
TX90184,U0005071,FB-CON-001,Meta,Consideracion,2024-02-18,2024-02-18 10:49:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX90185,U0005201,FB-AWA-001,Meta,Awareness,2024-03-19,2024-03-19 14:20:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90186,U0005351,GG-DSP-002,Google,Display,2024-03-26,2024-03-26 21:03:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX90187,U0005358,GG-DSP-002,Google,Display,2024-03-26,2024-03-26 15:54:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,desktop
TX90188,U0005459,GG-SRC-001,Google,Search,2024-03-21,2024-03-21 17:31:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,movil
TX90189,U0005473,GG-SRC-001,Google,Search,2024-03-21,2024-03-21 16:27:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,oxxo,movil
TX90190,U0005538,FB-CON-001,Meta,Consideracion,2024-08-03,2024-08-03 21:44:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90191,U0005541,FB-CON-001,Meta,Consideracion,2024-08-03,2024-08-03 20:49:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX90192,U0005612,FB-AWA-001,Meta,Awareness,2024-11-24,2024-11-24 10:48:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX90193,U0005676,FB-AWA-001,Meta,Awareness,2024-11-24,2024-11-24 14:10:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX90194,U0005715,GG-DSP-001,Google,Display,2024-01-12,2024-01-12 22:24:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX90195,U0005842,GG-DSP-001,Google,Display,2024-01-12,2024-01-12 21:10:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX90196,U0005844,GG-DSP-001,Google,Display,2024-01-12,2024-01-12 18:03:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX90197,U0005871,GG-DSP-001,Google,Display,2024-01-12,2024-01-12 13:33:00,Membresia Trimestral,Membresia,899.0,0.0,719.2,150,569.2,Desconocido,tablet
TX90198,U0005880,GG-DSP-001,Google,Display,2024-01-12,2024-01-12 09:29:00,Membresia Trimestral,Membresia,899.0,269.7,629.3,150,479.3,tarjeta_debito,desktop
TX90199,U0005960,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 14:36:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,movil
TX90200,U0005966,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 21:36:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_debito,desktop
TX90201,U0005971,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 10:28:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,oxxo,desktop
TX90202,U0005998,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 15:17:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,movil
TX90203,U0005999,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 19:23:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX90204,U0006004,FB-CVR-002,Meta,Conversion,2024-02-22,2024-02-22 08:36:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX90205,U0006042,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 21:24:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_debito,desktop
TX90206,U0006046,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 08:47:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX90207,U0006053,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 09:02:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX90208,U0006057,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 17:50:00,Membresia Mensual,Membresia,349.0,52.35,296.65,60,236.65,tarjeta_credito,movil
TX90209,U0006063,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 11:51:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,desktop
TX90210,U0006066,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 10:57:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX90211,U0006073,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 12:28:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90212,U0006081,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 15:48:00,Curso Meditacion 21 Dias,Curso,799.0,159.8,639.2,150,489.2,paypal,movil
TX90213,U0006086,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 12:04:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX90214,U0006092,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 12:31:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90215,U0006102,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 18:31:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_debito,movil
TX90216,U0006113,FB-CVR-001,Meta,Conversion,2024-02-13,2024-02-13 11:49:00,Pack Inicio Bienestar,Bundle,1299.0,389.7,909.3,240,669.3,tarjeta_credito,desktop
TX90217,U0006141,FB-AWA-001,Meta,Awareness,2024-06-05,2024-06-05 15:22:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90218,U0006154,FB-AWA-001,Meta,Awareness,2024-06-05,2024-06-05 18:58:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX90219,U0006169,FB-AWA-001,Meta,Awareness,2024-06-05,2024-06-05 18:04:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX90220,U0006244,FB-AWA-001,Meta,Awareness,2024-06-05,2024-06-05 08:07:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,desktop
TX90221,U0006367,FB-CON-001,Meta,Consideracion,2024-06-26,2024-06-26 10:46:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,movil
TX90222,U0006433,FB-CON-001,Meta,Consideracion,2024-06-26,2024-06-26 14:32:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,movil
TX90223,U0006458,FB-CON-001,Meta,Consideracion,2024-06-26,2024-06-26 22:13:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,oxxo,movil
TX90224,U0006488,GG-SRC-003,Google,Search,2024-03-14,2024-03-14 17:08:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX90225,U0006492,GG-SRC-003,Google,Search,2024-03-14,2024-03-14 12:12:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX90226,U0006497,GG-SRC-003,Google,Search,2024-03-14,2024-03-14 16:58:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX90227,U0006509,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 17:17:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,oxxo,movil
TX90228,U0006524,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 14:11:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,tablet
TX90229,U0006530,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 09:02:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX90230,U0006535,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 22:05:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX90231,U0006538,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 14:30:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,desktop
TX90232,U0006542,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 16:09:00,Membresia Trimestral,Membresia,899.0,269.7,629.3,150,479.3,paypal,desktop
TX90233,U0006555,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 15:21:00,Curso Meditacion 21 Dias,Curso,799.0,119.85,679.15,150,529.15,tarjeta_debito,movil
TX90234,U0006560,GG-SRC-002,Google,Search,2024-01-20,2024-01-20 18:30:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90235,U0006571,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 18:37:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,Desconocido,movil
TX90236,U0006581,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 17:03:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX90237,U0006583,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 17:59:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX90238,U0006585,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 11:59:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX90239,U0006594,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 15:19:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,movil
TX90240,U0006601,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 10:21:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX90241,U0006604,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 09:21:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX90242,U0006607,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 11:32:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,desktop
TX90243,U0006628,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 11:56:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX90244,U0006664,FB-CVR-002,Meta,Conversion,2024-05-26,2024-05-26 21:20:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,tarjeta_credito,movil
TX90245,U0006679,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 18:14:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX90246,U0006716,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 16:23:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,Desconocido,desktop
TX90247,U0006718,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 12:06:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,Desconocido,movil
TX90248,U0006729,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 20:51:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,desktop
TX90249,U0006739,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 22:38:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX90250,U0006744,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 17:07:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX90251,U0006757,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 21:49:00,Membresia Trimestral,Membresia,899.0,0.0,629.3,150,479.3,paypal,movil
TX90252,U0006760,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 18:27:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX90253,U0006763,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 10:54:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,desktop
TX90254,U0006766,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 10:59:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90255,U0006768,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 17:03:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX90256,U0006782,FB-CVR-001,Meta,Conversion,2024-04-13,2024-04-13 21:38:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX90257,U0007015,FB-AWA-001,Meta,Awareness,2024-01-09,2024-01-09 16:06:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX90258,U0007071,FB-AWA-001,Meta,Awareness,2024-01-09,2024-01-09 22:29:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX90259,U0007199,GG-YTB-001,Google,YouTube,2024-04-09,2024-04-09 12:25:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX90260,U0007249,GG-YTB-001,Google,YouTube,2024-04-09,2024-04-09 09:41:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,oxxo,desktop
TX90261,U0007308,GG-YTB-001,Google,YouTube,2024-04-09,2024-04-09 12:41:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX90262,U0007351,FB-CON-002,Meta,Consideracion,2024-07-26,2024-07-26 09:11:00,Curso Fitness En Casa,Curso,699.0,209.7,489.3,130,359.3,tarjeta_credito,desktop
TX90263,U0007362,FB-CON-002,Meta,Consideracion,2024-07-26,2024-07-26 15:05:00,Curso Fitness En Casa,Curso,699.0,69.9,629.1,130,499.1,tarjeta_credito,desktop
TX90264,U0007373,FB-CON-002,Meta,Consideracion,2024-07-26,2024-07-26 14:39:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,oxxo,movil
TX90265,U0007381,FB-CON-002,Meta,Consideracion,2024-07-26,2024-07-26 21:14:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,movil
TX90266,U0007417,FB-CON-002,Meta,Consideracion,2024-10-10,2024-10-10 16:11:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,tablet
TX90267,U0007457,FB-CON-002,Meta,Consideracion,2024-10-10,2024-10-10 22:34:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX90268,U0007582,FB-CON-001,Meta,Consideracion,2024-03-29,2024-03-29 16:00:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX90269,U0007588,FB-CON-001,Meta,Consideracion,2024-03-29,2024-03-29 15:13:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX90270,U0007658,FB-CON-001,Meta,Consideracion,2024-03-29,2024-03-29 14:58:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,movil
TX90271,U0007672,GG-SRC-001,Google,Search,2024-10-07,2024-10-07 10:05:00,Curso Pilates Basico,Curso,599.0,59.9,539.1,110,429.1,tarjeta_debito,movil
TX90272,U0007675,GG-SRC-001,Google,Search,2024-10-07,2024-10-07 17:41:00,Taller En Vivo Mindfulness,Taller,299.0,59.8,239.2,80,159.2,tarjeta_debito,desktop
TX90273,U0007676,GG-SRC-001,Google,Search,2024-10-07,2024-10-07 15:16:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX90274,U0007698,GG-SRC-001,Google,Search,2024-10-07,2024-10-07 09:44:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,desktop
TX90275,U0007702,GG-SRC-001,Google,Search,2024-10-07,2024-10-07 13:15:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,desktop
TX90276,U0007704,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 21:16:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,desktop
TX90277,U0007709,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 20:21:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,movil
TX90278,U0007744,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 08:42:00,Curso Fitness En Casa,Curso,699.0,104.85,594.15,130,464.15,paypal,desktop
TX90279,U0007781,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 17:22:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX90280,U0007783,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 17:53:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,desktop
TX90281,U0007828,GG-YTB-001,Google,YouTube,2024-05-01,2024-05-01 15:34:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX90282,U0007871,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 14:39:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,desktop
TX90283,U0007882,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 14:21:00,Curso Nutricion Funcional,Curso,999.0,299.7,699.3,200,499.3,tarjeta_debito,movil
TX90284,U0007886,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 16:40:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX90285,U0007917,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 08:41:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX90286,U0007918,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 12:40:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX90287,U0007928,FB-CON-002,Meta,Consideracion,2024-11-26,2024-11-26 15:35:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,movil
TX90288,U0008204,GG-DSP-002,Google,Display,2024-09-24,2024-09-24 08:12:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,paypal,desktop
TX90289,U0008222,GG-SRC-003,Google,Search,2024-09-02,2024-09-02 20:04:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,oxxo,movil
TX90290,U0008225,GG-SRC-003,Google,Search,2024-09-02,2024-09-02 12:45:00,Curso Yoga Completo,Curso,1499.0,449.7,1049.3,280,769.3,tarjeta_credito,desktop
TX90291,U0008235,GG-SRC-003,Google,Search,2024-09-02,2024-09-02 21:31:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,oxxo,desktop
TX90292,U0008237,GG-SRC-003,Google,Search,2024-09-02,2024-09-02 10:16:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX90293,U0008286,FB-CON-001,Meta,Consideracion,2024-06-21,2024-06-21 19:03:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,desktop
TX90294,U0008293,FB-CON-001,Meta,Consideracion,2024-06-21,2024-06-21 12:56:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,paypal,movil
TX90295,U0008315,FB-CON-001,Meta,Consideracion,2024-06-21,2024-06-21 14:03:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,desktop
TX90296,U0008323,FB-CON-001,Meta,Consideracion,2024-06-21,2024-06-21 12:13:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX90297,U0008348,FB-CON-001,Meta,Consideracion,2024-06-21,2024-06-21 21:43:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
